kegg_id	smiles	formal_charge
C00044	[NH3+]c1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C00044	[NH3+]c1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C00044	[NH3+]c1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C00044	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-1
C00047	N[C@@H](CCCC[NH3+])C(=O)O	1
C00047	[NH3+]CCCC[C@H]([NH3+])C(=O)[O-]	1
C00047	NCCCC[C@H](N)C(=O)[O-]	-1
C00047	NCCCC[C@H]([NH3+])C(=O)O	1
C00047	[NH3+]CCCC[C@H]([NH3+])C(=O)O	2
C00049	N[C@@H](CC(=O)[O-])C(=O)O	-1
C00049	[NH3+][C@@H](CC(=O)O)C(=O)O	1
C00049	[NH3+][C@@H](CC(=O)[O-])C(=O)[O-]	-1
C00049	N[C@@H](CC(=O)[O-])C(=O)[O-]	-2
C00049	N[C@@H](CC(=O)O)C(=O)[O-]	-1
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)[N-]CC(=O)[O-])C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)[N-]CC(=O)O)C(=O)O	-1
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](CS)C(=O)[N-]CC(=O)[O-])C(=O)O	-2
C00051	N[C@@H](CCC(=O)[N-][C@@H](CS)C(=O)NCC(=O)O)C(=O)[O-]	-2
C00051	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)[O-]	-1
C00051	N[C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)O	-2
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)O	-2
C00051	N[C@@H](CCC(=O)[N-][C@@H](CS)C(=O)NCC(=O)[O-])C(=O)O	-2
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](C[S-])C(=O)NCC(=O)O)C(=O)O	-1
C00051	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)[N-]CC(=O)O)C(=O)O	-1
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)[N-]CC(=O)[O-])C(=O)O	-2
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](CS)C(=O)NCC(=O)[O-])C(=O)O	-1
C00051	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)[N-]CC(=O)O)C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]	-1
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)O)C(=O)[O-]	-1
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](C[S-])C(=O)NCC(=O)O)C(=O)[O-]	-2
C00051	N[C@@H](CCC(=O)[N-][C@@H](CS)C(=O)[N-]CC(=O)O)C(=O)O	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)[N-]CC(=O)O)C(=O)[O-]	-1
C00051	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)O	-1
C00051	N[C@@H](CCC(=O)[N-][C@@H](C[S-])C(=O)NCC(=O)O)C(=O)O	-2
C00051	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)[N-]CC(=O)O)C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](C[S-])C(=O)[N-]CC(=O)O)C(=O)O	-2
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](CS)C(=O)[N-]CC(=O)O)C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	1
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](CS)C(=O)[N-]CC(=O)O)C(=O)O	-1
C00051	N[C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)O)C(=O)O	-1
C00051	N[C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)O)C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]	-2
C00051	N[C@@H](CCC(=O)[N-][C@@H](CS)C(=O)NCC(=O)O)C(=O)O	-1
C00051	[NH3+][C@@H](CCC(=O)[N-][C@@H](CS)C(=O)NCC(=O)O)C(=O)[O-]	-1
C00051	N[C@@H](CCC(=O)N[C@@H](C[S-])C(=O)[N-]CC(=O)O)C(=O)O	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)[N-]CC(=O)[O-])C(=O)O	-1
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)[O-]	-2
C00051	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)O	-1
C00051	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)[N-]CC(=O)[O-])C(=O)O	-2
C00053	[NH3+]c1[nH+]c[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	2
C00053	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	-1
C00053	[NH3+]c1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	2
C00053	[NH3+]c1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	2
C00053	Nc1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00053	Nc1ncnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00053	Nc1nc[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00053	[NH3+]c1ncnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00053	Nc1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00053	[NH3+]c1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	1
C00053	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00053	[NH3+]c1nc[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00053	Nc1[nH+]c[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	1
C00053	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00053	[NH3+]c1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	1
C00053	Nc1ncnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00053	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00053	[NH3+]c1nc[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00053	Nc1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00053	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00053	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-2
C00053	[NH3+]c1ncnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00053	Nc1[nH+]cnc2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00053	Nc1[nH+]c[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	2
C00053	[NH3+]c1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	1
C00053	Nc1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00053	Nc1nc[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00053	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00053	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00053	Nc1[nH+]c[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00053	[NH3+]c1nc[nH+]c2c1[nH+]cn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	2
C00054	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O)[C@H]1O	-2
C00054	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)([O-])O)[C@H]1O	-1
C00054	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O)[C@H]1O	-1
C00054	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)([O-])O)[C@H]1O	-2
C00054	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O)[C@H]1O	-2
C00054	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)(O)O)[C@H]1O	-1
C00054	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O	2
C00054	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-2
C00054	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00054	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-2
C00054	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00054	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00054	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)(O)O)[C@H]1O	-1
C00054	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-2
C00054	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)(O)O)[C@H]1O	-2
C00054	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](OP(=O)([O-])O)[C@H]1O	-1
C00054	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O	-2
C00054	[NH3+]c1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	1
C00054	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00054	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O	1
C00054	[NH3+]c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)(O)O)[C@H]1O	-1
C00054	Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)([O-])[O-])[C@H]1O	-1
C00054	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)([O-])O)[C@H]1O	-1
C00055	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH+]1	1
C00055	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00055	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1	1
C00055	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH+]1	2
C00055	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1	-2
C00055	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1	-1
C00055	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH+]1	-1
C00055	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH+]1	1
C00058	O=C[O-]	-1
C00061	Cc1cc2nc3c(=O)[n-]c(=O)[nH+]c-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C	-2
C00061	Cc1cc2nc3c(=O)[n-]c(=O)[nH+]c-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C	-1
C00061	Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C	-1
C00061	Cc1cc2[nH+]c3c(=O)[n-]c(=O)[nH+]c-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C	1
C00061	Cc1cc2[nH+]c3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C	-2
C00061	Cc1cc2[nH+]c3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C	-1
C00061	Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C	-2
C00061	Cc1cc2[nH+]c3c(=O)[n-]c(=O)[nH+]c-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C	-1
C00062	N=C(N)NCCC[C@H]([NH3+])C(=O)O	1
C00062	NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-]	1
C00062	N=C(N)NCCC[C@H](N)C(=O)[O-]	-1
C00062	NC(=[NH2+])NCCC[C@H](N)C(=O)O	1
C00062	NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)O	2
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1	-2
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1	-2
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-2
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-2
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1	-2
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1	-2
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1	-1
C00063	[NH3+]c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1	1
C00063	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1	-2
C00064	[NH-]C(=O)CC[C@H](N)C(=O)[O-]	-2
C00064	NC(=O)CC[C@H]([NH3+])C(=O)O	1
C00064	NC(=O)CC[C@H](N)C(=O)[O-]	-1
C00064	[NH-]C(=O)CC[C@H]([NH3+])C(=O)[O-]	-1
C00064	[NH-]C(=O)CC[C@H](N)C(=O)O	-1
C00065	N[C@@H](CO)C(=O)[O-]	-1
C00065	[NH3+][C@@H](CO)C(=O)O	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c(N)[nH+]1	1
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c([NH3+])[nH+]1	2
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1	-2
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c(N)[nH+]1	2
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(N)n1	-1
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])[O-])c2C)c([NH3+])[nH+]1	2
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c([NH3+])n1	-1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])[O-])c2C)c([NH3+])[nH+]1	1
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c(N)[nH+]1	2
C00068	Cc1nc(N)c(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c[nH+]1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c([NH3+])[nH+]1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)[nH+]1	-1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)[nH+]1	2
C00068	Cc1nc([NH3+])c(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c[nH+]1	2
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c([NH3+])[nH+]1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])[O-])c2C)c(N)n1	-1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c([NH3+])n1	1
C00068	Cc1nc(N)c(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c[nH+]1	-1
C00068	Cc1nc([NH3+])c(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])[O-])c2C)c[nH+]1	1
C00068	Cc1nc(N)c(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c[nH+]1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c(N)[nH+]1	1
C00068	Cc1nc(N)c(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c[nH+]1	2
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c([NH3+])n1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c([NH3+])[nH+]1	2
C00068	Cc1nc([NH3+])c(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c[nH+]1	1
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c([NH3+])[nH+]1	2
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])[O-])c2C)c(N)[nH+]1	1
C00068	Cc1nc([NH3+])c(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c[nH+]1	2
C00068	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c([NH3+])n1	2
C00068	Cc1[nH+]cc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(N)[nH+]1	1
C00073	CSCC[C@H](N)C(=O)[O-]	-1
C00073	CSCC[C@H]([NH3+])C(=O)O	1
C00074	C=C(OP(=O)([O-])[O-])C(=O)O	-2
C00074	C=C(OP(=O)([O-])O)C(=O)O	-1
C00074	C=C(OP(=O)([O-])O)C(=O)[O-]	-2
C00074	C=C(OP(=O)(O)O)C(=O)[O-]	-1
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-2
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-2
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-1
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-1
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	-2
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-1
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-1
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C00075	O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1	-2
C00076	[Ca+2]	2
C00077	[NH3+]CCC[C@H]([NH3+])C(=O)[O-]	1
C00077	N[C@@H](CCC[NH3+])C(=O)O	1
C00077	NCCC[C@H]([NH3+])C(=O)O	1
C00077	NCCC[C@H](N)C(=O)[O-]	-1
C00077	[NH3+]CCC[C@H]([NH3+])C(=O)O	2
C00078	[NH3+][C@@H](Cc1c[nH]c2ccccc12)C(=O)O	1
C00078	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	-1
C00078	N[C@@H](Cc1c[n-]c2ccccc12)C(=O)[O-]	-2
C00078	[NH3+][C@@H](Cc1c[n-]c2ccccc12)C(=O)[O-]	-1
C00078	N[C@@H](Cc1c[n-]c2ccccc12)C(=O)O	-1
C00079	[NH3+][C@@H](Cc1ccccc1)C(=O)O	1
C00079	N[C@@H](Cc1ccccc1)C(=O)[O-]	-1
C00080	[H+]	1
C00081	O=c1[n-]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	-1
C00081	O=c1[n-]c[nH+]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]1O	-1
