entry	smiles
C00412	CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00413	CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
C00414	O=C1CCCCC1
C00415	Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
C00417	O=C(O)/C=C(/CC(=O)O)C(=O)O
C00418	C[C@@](O)(CCO)CC(=O)O
C00423	O=C(O)/C=C/c1ccccc1
C00424	C[C@H](O)C=O
C00427	CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2
C00429	O=C1CCNC(=O)N1
C00430	NCC(=O)CCC(=O)O
C00431	NCCCCC(=O)O
C00433	O=CCCC(=O)C(=O)O
C00436	NCCCCNC(N)=O
C00437	CC(=O)N[C@@H](CCCN)C(=O)O
C00438	NC(=O)N[C@@H](CC(=O)O)C(=O)O
C00439	N=CN[C@@H](CCC(=O)O)C(=O)O
C00440	CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
C00441	N[C@@H](CC=O)C(=O)O
C00445	Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CC1CN2
C00446	O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C00447	O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
C00448	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
C00449	N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O
C00450	O=C(O)[C@@H]1CCCC=N1
C00455	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1
C00458	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1
C00459	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
C00460	O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
C00463	c1ccc2[nH]ccc2c1
C00468	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
C00469	CCO
C00470	O=C(O)[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3C(=O)O)O[C@@H]2C(=O)O)[C@H](O)[C@@H](O)[C@H]1O
C00472	O=C1C=CC(=O)C=C1
C00473	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
C00474	OC[C@@H](O)[C@@H](O)[C@@H](O)CO
C00475	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
C00476	OC1OC[C@@H](O)[C@H](O)[C@@H]1O
C00477	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
C00479	CCC=O
C00482	COc1cc(/C=C/C(=O)O)cc(OC)c1O
C00483	NCCc1ccc(O)cc1
C00486	C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
C00487	C[N+](C)(C)CC(O)CC(=O)O
C00488	NC=O
C00489	O=C(O)CCCC(=O)O
C00490	C=C(CC(=O)O)C(=O)O
C00491	N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O
C00492	OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
C00493	O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1
C00497	O=C(O)C[C@@H](O)C(=O)O
C00498	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
C00499	NC(=O)NC(NC(N)=O)C(=O)O
C00500	C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O
C00501	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)n1
C00502	O=C(O)[C@H](O)[C@@H](O)[C@H](O)CO
C00503	OC[C@@H](O)[C@@H](O)CO
C00504	Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1
C00506	N[C@@H](CS(=O)(=O)O)C(=O)O
C00507	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O
C00508	OCC1(O)OC[C@H](O)[C@@H]1O
C00509	O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
C00510	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00511	C=CC(=O)O
C00512	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
C00513	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1
C00514	O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00515	NCCC[C@@H](N)C(=O)O
C00517	CCCCCCCCCCCCCCCC=O
C00519	NCCS(=O)O
C00521	C=C(C)[C@@H]1CC=C(C)CC1
C00522	CC(C)(CO)[C@@H](O)C(=O)O
C00523	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
C00526	O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
C00527	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O
C00530	Oc1ccc(O)cc1
C00531	C=C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(=O)O
C00532	OC[C@H](O)C(O)[C@@H](O)CO
C00533	[N]=O
C00534	Cc1ncc(CO)c(CN)c1O
C00535	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
C00536	O=P(O)(O)OP(=O)(O)OP(=O)(O)O
C00540	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1
C00541	C/C1=C2/[N-]C([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](n3cnc4cc(C)c(C)cc43)O[C@@H]2CO)[C@]2(C)N=C(/C(C)=C3\N=C(/C=C4\N=C1[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O.[Co+2]
C00543	CNC
C00544	O=C(O)Cc1cc(O)ccc1O
C00545	O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO
C00546	CC(=O)C=O
C00547	NC[C@H](O)c1ccc(O)c(O)c1
C00552	O=C(O)[C@@H](O)[C@@H](O)C(=O)O
C00553	CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O
C00555	NCCCC=O
C00556	OCc1ccccc1
C00558	O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O
C00559	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
C00561	N#C[C@H](O)c1ccccc1
C00565	CN(C)C
C00566	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@](O)(CC(=O)O)C(=O)O
C00568	Nc1ccc(C(=O)O)cc1
C00570	NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
C00571	NC1CCCCC1
C00575	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
C00576	C[N+](C)(C)CC=O
C00577	O=C[C@H](O)CO
C00580	CSC
C00581	N=C(N)NCC(=O)O
C00582	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1
C00583	CC(O)CO
C00584	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
C00587	O=C(O)c1cccc(O)c1
C00588	C[N+](C)(C)CCOP(=O)(O)O
C00590	COc1cc(/C=C/CO)ccc1O
C00593	O=CCS(=O)(=O)O
C00596	C=C/C=C(/O)C(=O)O
C00599	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C00601	O=CCc1ccccc1
C00603	NC(=O)N[C@@H](O)C(=O)O
C00606	N[C@@H](CS(=O)O)C(=O)O
C00616	O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
C00617	O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
C00618	O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
C00620	O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
C00621	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)(O)O
C00623	O=P(O)(O)OC[C@@H](O)CO
C00624	CC(=O)N[C@@H](CCC(=O)O)C(=O)O
C00627	Cc1ncc(COP(=O)(O)O)c(CO)c1O
C00628	O=C(O)c1cc(O)ccc1O
C00630	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00631	O=C(O)[C@@H](CO)OP(=O)(O)O
C00632	Nc1c(O)cccc1C(=O)O
C00633	O=Cc1ccc(O)cc1
C00636	O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
C00637	O=CCc1c[nH]c2ccccc12
C00639	CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
C00642	O=C(O)Cc1ccc(O)cc1
C00643	N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
C00644	O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00645	CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00647	Cc1ncc(COP(=O)(O)O)c(CN)c1O
C00651	C=C(C[C@H](N)C(=O)O)C(=O)O
C00652	O=C1O[C@H](CO)[C@@H](O)[C@@H]1O
C00655	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
C00663	O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00664	N=CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
C00665	O=P(O)(O)OC[C@H]1O[C@@](CO)(OP(=O)(O)O)[C@@H](O)[C@@H]1O
C00666	N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O
C00668	O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C00669	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O
C00670	C[N+](C)(C)CCOP(=O)(O)OC[C@H](O)CO
C00671	CC[C@H](C)C(=O)C(=O)O
C00672	O=P(O)(O)O[C@@H]1C[C@H](O)[C@@H](CO)O1
C00673	O=P(O)(O)OC[C@H]1OC(O)C[C@@H]1O
C00674	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
C00679	O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O
C00680	N[C@H](CCC[C@H](N)C(=O)O)C(=O)O
C00682	O=C/C=C\C=C(\O)C(=O)O
C00683	C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00684	O=C(O)C(=O)C[C@@H](O)CO
C00688	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
C00689	O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00691	O=C1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
C00692	CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O
C00695	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
C00696	CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
C00697	N#N
C00698	[Cl-]
C00700	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
C00704	[O][O-]
C00705	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1
C00708	[I-]
C00712	CCCCCCCC/C=C\CCCCCCCC(=O)O
C00716	NC(CO)C(=O)O
C00719	C[N+](C)(C)CC(=O)[O-]
C00729	CN1C2CCC1CC(O)C2
C00734	N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@H](O)[C@H]2N)[C@@H](CO)O[C@H]1O
C00735	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
C00739	NCCCC[C@@H](N)C(=O)O
C00740	N[C@H](CO)C(=O)O
C00741	CC(=O)C(C)=O
C00744	CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
C00745	CN1CCC[C@H]1c1cccnc1
C00748	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)n3[Fe+]
C00750	NCCCNCCCCNCCCN
C00751	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
C00755	COc1cc(C=O)ccc1O
C00757	COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
C00758	O=c1ccc2c(O)c3ccoc3cc2o1
C00761	COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00762	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
C00763	O=C(O)[C@H]1CCCN1
C00766	O=C1CC(c2ccccc2)Oc2ccccc21
C00774	O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
C00777	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
C00780	NCCc1c[nH]c2ccc(O)cc12
C00783	CN1C2CCC1CC(=O)C2
C00785	O=C(O)/C=C/c1c[nH]cn1
C00786	COc1ccc([C@@H]2COc3cc(O)ccc3C2=O)c(O)c1
C00788	CNC[C@H](O)c1ccc(O)c(O)c1
C00789	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1
C00791	CN1CC(=O)NC1=N
C00792	N=C(N)NCCC[C@@H](N)C(=O)O
C00793	N[C@H](CS)C(=O)O
C00794	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
C00795	OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
C00798	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC=O
C00800	O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
C00802	NC(=O)NC(=O)C(=O)O
C00804	C#CC(=O)O
C00805	O=C(O)c1ccccc1O
C00808	CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
C00809	CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
C00810	CC(=O)[C@@H](C)O
C00811	O=C(O)/C=C/c1ccc(O)cc1
C00813	O=C1CC(=O)NC(=O)N1
C00814	COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
C00817	O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO
C00818	O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
C00819	NC(=O)CC[C@@H](N)C(=O)O
C00820	C[C@H](O)[C@@H](N)C(=O)O
C00822	N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O
C00823	CCCCCCCCCCCCCCCCO
C00825	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O
C00826	N[C@@H](CC1(C(=O)O)C=CC(O)C=C1)C(=O)O
C00827	CC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00828	CC(C)=CCC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
C00829	c1ccc2ccccc2c1
C00831	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS
C00832	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
C00835	C[C@H](O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1
C00836	CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO
C00841	O=c1ccc2cc3ccoc3c(O)c2o1
C00842	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
C00843	CC(C)[C@@H]1CC[C@@H](C)CC1=O
C00844	N#C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
C00845	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccco1
C00846	O=C(O)CCC(=O)CC(=O)O
C00847	Cc1ncc(CO)c(C(=O)O)c1O
C00848	CC12CCC(CC1=O)C(C)(C)O2
C00852	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
C00853	C/C1=C2/[N-]C([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]2[C@@H](O)[C@@H](n3cnc4cc(C)c(C)cc43)O[C@@H]2CO)[C@]2(C)N=C(/C(C)=C3\N=C(/C=C4\N=C1[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O.[Co+]
C00854	OC1CCCCC1
C00855	CSCC[C@@H](N)C(=O)O
C00857	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H]([n+]3cccc(C(=O)O)c3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
C00858	COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
C00859	C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CC[C@H](O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
C00860	N[C@H](CO)Cc1c[nH]cn1
C00861	C[C@H](O)[C@H](O)[C@@H](O)C(=O)CO
C00862	NCc1cc(COc2ccc(CCNC(=O)CC[C@H](NC(=O)CC[C@H](NC(=O)CCC(C(=O)O)C(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc2)co1
C00864	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O
C00870	O=[N+]([O-])c1ccc(O)cc1
C00873	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)O
C00876	C[C@H](OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
C00877	C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00878	O=C(O)[C@@H](O)[C@H](O)[C@H](O)CO
C00879	O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
C00880	O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
C00881	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
C00882	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@@H](O)C(=O)NCCC(=O)NCCS
C00884	NCCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O
C00885	C=C(O[C@H]1C=CC=C(C(=O)O)[C@@H]1O)C(=O)O
C00887	[N-]=[N+]=O
C00888	CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00894	C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00898	O=C(O)[C@H](O)[C@@H](O)C(=O)O
C00899	CC1=C(/C=C/C(C)=C/C=C\C(C)=C\CO)C(C)(C)CCC1
C00903	O=C/C=C/c1ccccc1
C00905	O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
C00908	CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
C00909	CCCCC/C=C\C/C=C\C=C\C=C\[C@@H]1O[C@H]1CCCC(=O)O
C00916	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1
C00919	C[N+](C)(C)CCOS(=O)(=O)[O-]
C00921	Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2
C00922	C/C(C(=O)O)=C(\C)C(=O)O
C00927	N[C@@H](CCOc1ccc(/C(=N/O)C(=O)N[C@H]2CN([C@@H](C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O
C00931	NCc1[nH]cc(CCC(=O)O)c1CC(=O)O
C00933	COc1cc(/C=C/C(=O)OCC[N+](C)(C)C)cc(OC)c1O
C00935	O=c1ccn(C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00937	C[C@@H](O)C=O
C00940	NC(=O)CCC(=O)C(=O)O
