smiles_cation	kegg_id_cation	formal_charge_cation	smiles_anion	kegg_id_anion	formal_charge_anion	smiles_il	distance	commercial_il
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C=CC(=O)[O-]	['C00511']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C=CC(=O)[O-].C=CC(=O)[O-]	13.739719200791805	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=C([O-])[O-]	['C00288', 'C01353']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=C([O-])[O-]	13.757370910977615	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	O=CCCC(=O)[O-]	['C00232']	-1	CC[N+](CC)(CC)CC.O=CCCC(=O)[O-]	13.759180413444573	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	CC(C)C(=O)[O-]	['C02632']	-1	CC[N+](CC)(CC)CC.CC(C)C(=O)[O-]	13.770279642612884	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC[C@H]([O-])C(=O)[O-]	['C05984']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC[C@H]([O-])C(=O)[O-]	13.781346133169695	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CCCC(=O)[O-]	['C00246']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CCCC(=O)[O-].CCCC(=O)[O-]	13.786606396148919	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[C@@H]([O-])CC(=O)[O-]	['C01089']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[C@@H]([O-])CC(=O)[O-]	13.809368215301474	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=C([O-])CCC[O-]	['C00989']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=C([O-])CCC[O-]	13.822450892149739	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	O=C([O-])CCO	['C01013', 'C01013']	-1	CC[N+](CC)(CC)CC.O=C([O-])CCO	13.835593370580456	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC(=O)C(=O)[O-]	['C00022']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC(=O)C(=O)[O-].CC(=O)C(=O)[O-]	13.842529722449541	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	CC(C=O)C(=O)[O-]	['C00349']	-1	CC[N+](CC)(CC)CC.CC(C=O)C(=O)[O-]	13.865048436695846	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H](C=O)C(=O)[O-]	['C06002']	-1	CC[N+](CC)(CC)CC.C[C@@H](C=O)C(=O)[O-]	13.865048436695846	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	N=CC(=O)[O-]	['C15809']	-1	CC[N+](CC)(CC)CC.N=CC(=O)[O-]	13.913841566530369	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=C[O-]	['C00058']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=C[O-].O=C[O-]	13.92489638561013	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C#CC(=O)[O-]	['C00804']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C#CC(=O)[O-].C#CC(=O)[O-]	13.932091283755843	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=C([O-])C(=O)C[O-]	['C00168']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=C([O-])C(=O)C[O-]	13.940456292934584	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[NH-]C(=O)C(=O)[O-]	['C01444']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[NH-]C(=O)C(=O)[O-]	13.955071984159611	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=CCC(=O)[O-]	['C00222']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=CCC(=O)[O-].O=CCC(=O)[O-]	13.978603152005638	CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
CC[N+](CC)(CC)CC	['C07512']	1	[Cl-]	['C00698']	-1	CC[N+](CC)(CC)CC.[Cl-]	12.809291077788512	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[I-]	['C00708']	-1	CC[N+](CC)(CC)CC.[I-]	12.858024997671732	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[I-]	['C00708']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[I-].[I-]	13.341318445896013	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[Cl-]	['C00698']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Cl-].[Cl-]	13.384442142865588	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[O-]	['C00132']	-1	CC[N+](CC)(CC)CC.C[O-]	14.514904052872758	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CC[O-]	['C01380']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[O-]CC[O-]	14.985108533405132	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[O-]	['C00132']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[O-].C[O-]	15.059208947909427	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC[O-]	['C00469']	-1	CC[N+](CC)(CC)CC.CC[O-]	15.182753933379953	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CCC[O-]	['C02457']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[O-]CCC[O-]	15.353948745656258	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[O-]CC[O-]	['C01380']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[O-]CC[O-]	15.460426061560547	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC(C)[O-]	['C01845']	-1	CC[N+](CC)(CC)CC.CC(C)[O-]	15.535585695908829	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC[O-]	['C00469']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC[O-].CC[O-]	15.617355384778218	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC([O-])C[O-]	['C00583']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.CC([O-])C[O-]	15.696169911715776	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[O-]CCC[O-]	['C02457']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[O-]CCC[O-]	15.776816588762413	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC(C)[O-]	['C01845']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC(C)[O-].CC(C)[O-]	15.862541772979052	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+]1=CCCC1	['C06178']	1	[Cl-]	['C00698']	-1	C[N+]1=CCCC1.[Cl-]	16.02729114509852	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CCC[O-]	['C05979']	-1	CC[N+](CC)(CC)CC.CCC[O-]	16.064525542765843	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[NH-]C=O	['C00488']	-1	CC[N+](CC)(CC)CC.[NH-]C=O	16.068141398410436	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=[N+]([O-])[O-]	['C00244']	-1	CC[N+](CC)(CC)CC.O=[N+]([O-])[O-]	16.102139022400923	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC([O-])C[O-]	['C00583']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC([O-])C[O-]	16.140932920208773	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	N#C[O-]	['C01417']	-1	CC[N+](CC)(CC)CC.N#C[O-]	16.168286847124936	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@H]([O-])[C@H](C)[O-]	16.215862436939247	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@@H]([O-])[C@@H](C)[O-]	16.215862436939247	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+]1=CCCC1	['C06178']	1	[I-]	['C00708']	-1	C[N+]1=CCCC1.[I-]	16.219826311548683	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CCO	['C01380']	-1	CC[N+](CC)(CC)CC.[O-]CCO	16.286728676863635	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CCC[C@H]1CCCC[NH2+]1	['C06523']	1	[I-]	['C00708']	-1	CCC[C@H]1CCCC[NH2+]1.[I-]	16.316310892179114	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=CC[O-]	['C00266']	-1	CC[N+](CC)(CC)CC.O=CC[O-]	16.390472997189764	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CCC[C@H]1CCCC[NH2+]1	['C06523']	1	[Cl-]	['C00698']	-1	CCC[C@H]1CCCC[NH2+]1.[Cl-]	16.422597693963816	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C(C[O-])C[O-]	['C00184']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=C(C[O-])C[O-]	16.43431801572229	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC(=O)C[O-]	['C05235']	-1	CC[N+](CC)(CC)CC.CC(=O)C[O-]	16.45493602730772	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=CCC[O-]	['C00969']	-1	CC[N+](CC)(CC)CC.O=CCC[O-]	16.489891874933402	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C[O-]	['C00058']	-1	CC[N+](CC)(CC)CC.O=C[O-]	16.493478317257875	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=N[O-]	['C00088']	-1	CC[N+](CC)(CC)CC.O=N[O-]	16.543777540664927	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=[N+]([O-])[O-]	['C00244']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=[N+]([O-])[O-].O=[N+]([O-])[O-]	16.56423538148446	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CCC[O-]	['C05979']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CCC[O-].CCC[O-]	16.580430469588073	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[C@@H]([O-])[C@@H](C)[O-]	16.593413720471464	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[C@H]([O-])[C@H](C)[O-]	16.593413720471464	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[NH-]C([NH-])=O	['C00086']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[NH-]C([NH-])=O	16.603104656224836	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC([O-])CO	['C00583']	-1	CC[N+](CC)(CC)CC.CC([O-])CO	16.62354090855288	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C=CCS[S+](O)CC=C	['C07600']	1	[Cl-]	['C00698']	-1	C=CCS[S+](O)CC=C.[Cl-]	16.629265014867816	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])C=O	['C00424']	-1	CC[N+](CC)(CC)CC.C[C@H]([O-])C=O	16.643375406868415	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])C=O	['C00937']	-1	CC[N+](CC)(CC)CC.C[C@@H]([O-])C=O	16.643375406868415	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC(O)C[O-]	['C00583']	-1	CC[N+](CC)(CC)CC.CC(O)C[O-]	16.666934031933998	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[NH-]C=O	['C00488']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[NH-]C=O.[NH-]C=O	16.696545406643626	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	N#C[O-]	['C01417']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.N#C[O-].N#C[O-]	16.702351545380132	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C[C@H]([O-])C[O-]	['C00577']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=C[C@H]([O-])C[O-]	16.741818236935462	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C[C@@H]([O-])C[O-]	['C02426']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=C[C@@H]([O-])C[O-]	16.741818236935462	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C([O-])[O-]	['C00288', 'C01353']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=C([O-])[O-]	16.78786804251917	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=S([O-])[O-]	['C00094', 'C11481']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=S([O-])[O-]	16.795156056533504	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C=CCS[S+](O)CC=C	['C07600']	1	[I-]	['C00708']	-1	C=CCS[S+](O)CC=C.[I-]	16.798204426791774	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[Cl-]	['C00698']	-1	CC[N+](CC)(CC)CC.[Cl-]	12.809291077788512	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[I-]	['C00708']	-1	CC[N+](CC)(CC)CC.[I-]	12.858024997671732	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[I-]	['C00708']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[I-].[I-]	13.341318445896013	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[Cl-]	['C00698']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Cl-].[Cl-]	13.384442142865588	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[O-]	['C00132']	-1	CC[N+](CC)(CC)CC.C[O-]	14.514904052872758	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CC[O-]	['C01380']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[O-]CC[O-]	14.985108533405132	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[O-]	['C00132']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[O-].C[O-]	15.059208947909427	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC[O-]	['C00469']	-1	CC[N+](CC)(CC)CC.CC[O-]	15.182753933379953	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CCC[O-]	['C02457']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[O-]CCC[O-]	15.353948745656258	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[O-]CC[O-]	['C01380']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[O-]CC[O-]	15.460426061560547	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC(C)[O-]	['C01845']	-1	CC[N+](CC)(CC)CC.CC(C)[O-]	15.535585695908829	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC[O-]	['C00469']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC[O-].CC[O-]	15.617355384778218	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC([O-])C[O-]	['C00583']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.CC([O-])C[O-]	15.696169911715776	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	[O-]CCC[O-]	['C02457']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[O-]CCC[O-]	15.776816588762413	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC(C)[O-]	['C01845']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC(C)[O-].CC(C)[O-]	15.862541772979052	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+]1=CCCC1	['C06178']	1	[Cl-]	['C00698']	-1	C[N+]1=CCCC1.[Cl-]	16.02729114509852	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CCC[O-]	['C05979']	-1	CC[N+](CC)(CC)CC.CCC[O-]	16.064525542765843	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[NH-]C=O	['C00488']	-1	CC[N+](CC)(CC)CC.[NH-]C=O	16.068141398410436	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=[N+]([O-])[O-]	['C00244']	-1	CC[N+](CC)(CC)CC.O=[N+]([O-])[O-]	16.102139022400923	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CC([O-])C[O-]	['C00583']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CC([O-])C[O-]	16.140932920208773	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	N#C[O-]	['C01417']	-1	CC[N+](CC)(CC)CC.N#C[O-]	16.168286847124936	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@H]([O-])[C@H](C)[O-]	16.215862436939247	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.C[C@@H]([O-])[C@@H](C)[O-]	16.215862436939247	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+]1=CCCC1	['C06178']	1	[I-]	['C00708']	-1	C[N+]1=CCCC1.[I-]	16.219826311548683	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[O-]CCO	['C01380']	-1	CC[N+](CC)(CC)CC.[O-]CCO	16.286728676863635	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CCC[C@H]1CCCC[NH2+]1	['C06523']	1	[I-]	['C00708']	-1	CCC[C@H]1CCCC[NH2+]1.[I-]	16.316310892179114	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=CC[O-]	['C00266']	-1	CC[N+](CC)(CC)CC.O=CC[O-]	16.390472997189764	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CCC[C@H]1CCCC[NH2+]1	['C06523']	1	[Cl-]	['C00698']	-1	CCC[C@H]1CCCC[NH2+]1.[Cl-]	16.422597693963816	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C(C[O-])C[O-]	['C00184']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.O=C(C[O-])C[O-]	16.43431801572229	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC(=O)C[O-]	['C05235']	-1	CC[N+](CC)(CC)CC.CC(=O)C[O-]	16.45493602730772	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=CCC[O-]	['C00969']	-1	CC[N+](CC)(CC)CC.O=CCC[O-]	16.489891874933402	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=C[O-]	['C00058']	-1	CC[N+](CC)(CC)CC.O=C[O-]	16.493478317257875	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	O=N[O-]	['C00088']	-1	CC[N+](CC)(CC)CC.O=N[O-]	16.543777540664927	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	O=[N+]([O-])[O-]	['C00244']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.O=[N+]([O-])[O-].O=[N+]([O-])[O-]	16.56423538148446	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	CCC[O-]	['C05979']	-1	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.CCC[O-].CCC[O-]	16.580430469588073	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[C@@H]([O-])[C@@H](C)[O-]	['C03044']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[C@@H]([O-])[C@@H](C)[O-]	16.593413720471464	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	['C11733']	2	C[C@H]([O-])[C@H](C)[O-]	['C03046']	-2	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.C[C@H]([O-])[C@H](C)[O-]	16.593413720471464	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	[NH-]C([NH-])=O	['C00086']	-2	CC[N+](CC)(CC)CC.CC[N+](CC)(CC)CC.[NH-]C([NH-])=O	16.603104656224836	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	CC([O-])CO	['C00583']	-1	CC[N+](CC)(CC)CC.CC([O-])CO	16.62354090855288	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
C=CCS[S+](O)CC=C	['C07600']	1	[Cl-]	['C00698']	-1	C=CCS[S+](O)CC=C.[Cl-]	16.629265014867816	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@H]([O-])C=O	['C00424']	-1	CC[N+](CC)(CC)CC.C[C@H]([O-])C=O	16.643375406868415	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
CC[N+](CC)(CC)CC	['C07512']	1	C[C@@H]([O-])C=O	['C00937']	-1	CC[N+](CC)(CC)CC.C[C@@H]([O-])C=O	16.643375406868415	CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
