smiles	kegg_id
Cc1ncc(C[N-]C=O)c([NH3+])[nH+]1	['C19872']
Cc1ncc(C[NH3+])c(N)[nH+]1	['C20267']
Cc1ncc(C[NH3+])c(N)n1	['C20267']
Cc1ncc(C[NH3+])c([NH3+])n1	['C20267']
Cc1ncc(C[O-])c([NH3+])[nH+]1	['C01279']
ClCC[NH2+]CCCl	['C16552']
Cn1c(=O)[nH]c(=O)c2[nH]c[nH+]c21	['C16357']
Cn1c(=O)[nH]c2[nH+]c[nH]c2c1=O	['C16358']
Cn1c(N)[nH+]c2[nH+]cc(-c3ccccc3)cc21	['C16038']
Cn1c(N)[nH+]c2c3ccc[nH+]c3ccc21	['C19180']
Cn1c(N)[nH+]c2c3cccnc3ccc21	['C19180']
Cn1c(N)[nH+]c2ncc(-c3ccccc3)cc21	['C16038']
Cn1c(N)nc2[nH+]cc(-c3ccccc3)cc21	['C16038']
Cn1c(N)nc2c3ccc[nH+]c3ccc21	['C19180']
Cn1c([NH3+])[nH+]c2c3cccnc3ccc21	['C19180']
Cn1c([NH3+])[nH+]c2ncc(-c3ccccc3)cc21	['C16038']
Cn1c([NH3+])nc2[nH+]cc(-c3ccccc3)cc21	['C16038']
Cn1c([NH3+])nc2c3ccc[nH+]c3ccc21	['C19180']
Cn1c([NH3+])nc2c3cccnc3ccc21	['C19180']
Cn1c([NH3+])nc2ncc(-c3ccccc3)cc21	['C16038']
Cn1c2cccc(=O)c-2[nH+]c2ccccc21	['C01748']
Cn1c[nH+]c(CC(=O)O)c1	['C05828']
Cn1c[nH+]c(CC=O)c1	['C05827']
Cn1c[nH+]c(CCN)c1	['C05127']
Cn1c[nH+]c(CC[NH3+])c1	['C05127']
Cn1c[nH+]c([N+](=O)[O-])c1	['C16621']
Cn1c[nH+]c2[nH]c(=O)[nH]c(=O)c21	['C16353']
Cn1c[nH+]cc1CC(N)C(=O)O	['C01152']
Cn1c[nH+]cc1CC([NH3+])C(=O)O	['C01152']
Cn1c[nH+]cc1CC([NH3+])C(=O)[O-]	['C01152']
Cn1cnc(CC[NH3+])c1	['C05127']
Cn1cncc1CC([NH3+])C(=O)O	['C01152']
N#CC([NH3+])CCC(=O)O	['C05715']
N#CCC([NH3+])C(=O)O	['C02512']
N#CCC[NH3+]	['C05670']
N#C[NH3+]	['C01566']
N#Cc1ccc2c(c1)COC2(CCC[NH3+])c1ccc(F)cc1	['C16609']
N#[N+]c1ccccc1	['C20284']
N=[N+]=O	['C00887']
NC(=O)CCCC[NH3+]	['C00990']
NC(=O)c1ccc[nH+]c1	['C00153']
NC(C=O)Cc1c[nH]c[nH+]1	['C01929']
NCC=C1OC2CC(=O)[NH+]2C1C(=O)O	['C06660']
NCCC1OC2CC(=O)[NH+]2C1C(=O)O	['C06659']
NCCCCC[NH3+]	['C01672']
NCCCC[NH3+]	['C00134']
NCCC[NH3+]	['C00986']
NCCSC1CC2CC(=O)[NH+]2C1C(=O)O	['C20817']
NCCc1c[nH]c[nH+]1	['C00388']
NNC(=O)c1cc[nH+]cc1	['C07054']
NP(=O)(O)[NH+](CCCl)CCCl	['C07647']
NP(=O)(OCCC(=O)O)[NH+](CCCl)CCCl	['C07646']
NP(=O)(OCCC=O)[NH+](CCCl)CCCl	['C07645']
NP(=O)(OCCCO)[NH+](CCCl)CCCl	['C16551']
NP1(=O)OCCC[NH+]1CCCl	['C16555']
Nc1[nH+]c[nH+]c2[n-]c[nH+]c12	['C00147']
Nc1[nH+]c[nH+]c2[n-]cnc12	['C00147']
Nc1[nH+]c[nH+]c2[nH]cnc12	['C00147']
Nc1[nH+]cnc2[n-]c[nH+]c12	['C00147']
Nc1[nH+]cnc2[nH]c[nH+]c12	['C00147']
Nc1[nH+]cnc2[nH]cnc12	['C00147']
Nc1c[nH+]c[nH]1	['C05239']
Nc1cc([NH3+])ccc1N=Nc1ccccc1	['C14617']
Nc1cc2[nH+]c3ccccc3oc-2cc1=O	['C02161']
Nc1cc[nH]c(=O)[nH+]1	['C00380']
Nc1ccc(N=Nc2ccccc2)c([NH3+])c1	['C14617']
Nc1nc[nH+]c2[n-]c[nH+]c12	['C00147']
Nc1nc[nH+]c2[nH]c[nH+]c12	['C00147']
Nc1nc[nH+]c2[nH]cnc12	['C00147']
Nc1ncnc2[nH]c[nH+]c12	['C00147']
O=C(C=CC=Cc1ccc2c(c1)OCO2)[NH+]1CCCCC1	['C03882']
O=C(CC1CCCCN1)CC1CCCC[NH2+]1	['C06183']
O=C(CC1CCCC[NH2+]1)CC1CCCC[NH2+]1	['C06183']
O=C(CCCO)c1ccc[nH+]c1	['C19565']
O=C(O)C(=O)Cc1c[nH+]c[nH]1	['C03277']
O=C(O)C1=CC=CC2=Nc3ccccc3[NH2+]C12	['C21412']
O=C(O)C1=CCC2CC(=O)[NH+]12	['C06669']
O=C(O)C1C(=CCO)OC2CC(=O)[NH+]21	['C06662']
O=C(O)C1C=CCC2=Nc3ccccc3[NH2+]C21	['C21411']
O=C(O)C1CCC2CC(=O)[NH+]21	['C17367']
O=C(O)C1CCCC[NH2+]1	['C00408']
O=C(O)C1CCC[NH2+]1	['C00148', 'C00763']
O=C(O)C=Cc1c[nH]c[nH+]1	['C00785']
O=C(O)CC1NC=[NH+]C1=O	['C05133']
O=C(O)CCC(=O)[NH+]1CCCC1C(=O)O	['C11711']
O=C(O)CCC(=O)c1ccc(O)[nH+]c1	['C19631']
O=C(O)CCC(=O)c1ccc[nH+]c1	['C19569']
O=C(O)CCC(O)c1ccc[nH+]c1	['C19579']
O=C(O)CCC1NC=[NH+]C1=O	['C03680']
O=C(O)CCc1c[nH]c[nH+]1	['C20522']
O=C(O)CNC(=O)c1cc[nH+]cc1	['C16623']
O=C(O)CNC(=O)c1ccc[nH+]c1	['C05380']
O=C(O)C[S+](O)CC(=O)O	['C14873']
O=C(O)Cc1c[nH]c[nH+]1	['C02835']
O=C(O)c1cc(O)c2ccccc2[nH+]1	['C01717']
O=C(O)c1cc[nH+]cc1	['C07446']
O=C(O)c1ccc(O)[nH+]c1	['C01020']
O=C(O)c1ccc[nH+]c1	['C00253']
O=C(O)c1ccc[nH+]c1C(=O)O	['C03722']
O=C(O)c1cccc2[nH+]c3c(C(=O)O)cccc3[nH+]c12	['C12119']
O=C(O)c1cccc2[nH+]c3c(C(=O)O)cccc3nc12	['C12119']
O=C(O)c1cccc2[nH+]c3ccccc3[nH+]c12	['C21442']
O=C(O)c1cccc2[nH+]c3ccccc3nc12	['C21442']
O=C(O)c1cccc2nc3ccccc3[nH+]c12	['C21442']
O=C(O)c1cccc[nH+]1	['C10164']
O=C([O-])c1cccc2[nH+]c3c(C(=O)O)cccc3[nH+]c12	['C12119']
O=C([O-])c1cccc2[nH+]c3ccccc3[nH+]c12	['C21442']
O=C1C2CC(CN3CCCCC23)C2CCCC[NH+]12	['C18158']
O=C1C2CC(C[NH+]3CCCCC23)C2CCCCN12	['C18158']
O=C1C2CC(C[NH+]3CCCCC23)C2CCCC[NH+]12	['C18158']
O=C1C=C2CC(C(=O)O)[NH2+]C2=CC1=O	['C01693']
O=C1CCCC2C3CC(CN12)C1CC(O)CC[NH+]1C3	['C02621']
O=C1CCCC2C3CC(CN12)C1CCCC[NH+]1C3	['C10772']
O=C1CCCC2C3CC(C[NH+]12)C1CC(O)CCN1C3	['C02621']
O=C1CCCC2C3CC(C[NH+]12)C1CC(O)CC[NH+]1C3	['C02621']
O=C1CCCC2C3CC(C[NH+]12)C1CC([O-])CC[NH+]1C3	['C02621']
O=C1CCCC2C3CC(C[NH+]12)C1CCCCN1C3	['C10772']
O=C1CCCC2C3CC(C[NH+]12)C1CCCC[NH+]1C3	['C10772']
O=C1CCOP(=O)(NCCCl)[NH+]1CCCl	['C16554']
O=C1CCOP(=O)([NH+](CCCl)CCCl)N1	['C07644']
O=C1CCOP(=O)([NH2+]CCCl)N1CCCl	['C16554']
O=C1CCOP(=O)([NH2+]CCCl)[NH+]1CCCl	['C16554']
O=C1CC[NH+]2CCCCC12	['C16697']
O=C1CNC=[NH+]1	['C06195']
O=C1NC(Cc2c[nH]c3ccccc23)C(=O)[NH+]2CCCC12	['C20563']
O=CC=C1OC2CC(=O)[NH+]2C1C(=O)O	['C06661']
O=CCCC(=O)c1ccc[nH+]c1	['C19567']
O=CCCOP(=O)(NCCCl)[NH2+]CCCl	['C16556']
O=CCCOP(=O)([NH2+]CCCl)[NH2+]CCCl	['C16556']
O=CCc1c[nH]c[nH+]1	['C05130']
O=NN1CCCC1c1ccc[nH+]c1	['C16452']
O=NNCCCC(=O)c1ccc[nH+]c1	['C19564']
O=NNCCCC(O)c1ccc[nH+]c1	['C19581']
O=N[NH+]1CCCC1c1ccc[nH+]c1	['C16452']
O=N[NH+]1CCCC1c1cccnc1	['C16452']
O=N[NH2+]CCCC(=O)c1ccc[nH+]c1	['C19564']
O=N[NH2+]CCCC(=O)c1cccnc1	['C19564']
O=N[NH2+]CCCC(O)c1ccc[nH+]c1	['C19581']
O=N[NH2+]CCCC(O)c1cccnc1	['C19581']
O=N[NH2+]CCCC([O-])c1ccc[nH+]c1	['C19581']
O=P1(N(CCCl)CCCl)[NH2+]CCCO1	['C07888']
O=P1(NCCCl)OCCC(O)[NH+]1CCCl	['C16553']
O=P1(NCCCl)OCCC[NH+]1CCCl	['C07047']
O=P1(NCCCl)[NH2+]CCCO1	['C16550']
O=P1([NH+](CCCl)CCCl)NC(O)CCO1	['C07643']
O=P1([NH+](CCCl)CCCl)NCCCO1	['C07888']
O=P1([NH+](CCCl)CCCl)[NH2+]CCCO1	['C07888']
O=P1([NH2+]CCCl)NCCCO1	['C16550']
O=P1([NH2+]CCCl)OCCC(O)N1CCCl	['C16553']
O=P1([NH2+]CCCl)OCCC(O)[NH+]1CCCl	['C16553']
O=P1([NH2+]CCCl)OCCC([O-])[NH+]1CCCl	['C16553']
O=P1([NH2+]CCCl)OCCCN1CCCl	['C07047']
O=P1([NH2+]CCCl)OCCC[NH+]1CCCl	['C07047']
O=P1([NH2+]CCCl)[NH2+]CCCO1	['C16550']
O=[C]c1cc[nH+]cc1	['C21754']
O=[N+]([O-])c1[nH]cc[nH+]1	['C14531']
O=c1[n-]c[nH+]c2[nH]c[nH+]c12	['C00262']
O=c1[nH]c[nH+]c2[n-]c[nH+]c12	['C00262']
O=c1[nH]c[nH+]c2[nH]c[nH+]c12	['C00262']
O=c1[nH]c[nH+]c2[nH]cnc12	['C00262']
O=c1[nH]cnc2[nH]c[nH+]c12	['C00262']
O=c1ccc2[nH+]c3ccccc3ccc-2c1	['C16605']
O=c1cccc2[nH]c3ccccc3[nH+]c1-2	['C21477']
O=c1cccc2n1CC1C[NH2+]CC2C1	['C10763']
OC1C=CC23CC[NH+](Cc4cc5c(cc42)OCO5)C3C1	['C12162', 'C12193']
OC1CC=C2CC[NH+]3Cc4cc5c(cc4C1C23)OCO5	['C08521']
OC1CCC(c2ccc[nH+]c2)O1	['C19578']
OC1CCN2Cc3ccccc3[NH+]=C12	['C10733']
OCC1=CC[NH+]2CCC(O)C12	['C06177']
OCC1CCC[NH+]2CCCCC12	['C10773']
OCC1CC[NH+]2CCCC12	['C12440']
OCCCC(O)c1ccc[nH+]c1	['C19582']
Oc1cc[nH+]c2c(O)cccc12	['C05637']
Oc1ccc(O)[nH+]c1	['C01059']
Oc1ccc2[nH+]ccc(O)c2c1	['C05639']
Oc1ccc2[nH]c[nH+]c2c1	['C21764']
Oc1ccc2c(c1)C=Cc1ccccc1[NH2+]2	['C16604']
Oc1cccc(O)[nH+]1	['C03056']
Oc1cccc2[nH+]c3ccccc3[nH+]c12	['C21477']
Oc1cccc2[nH+]c3ccccc3nc12	['C21477']
Oc1cccc2nc3ccccc3[nH+]c12	['C21477']
S=C(NC1CCCCC1)N1CCC(c2c[nH]c[nH+]2)CC1	['C17933']
S=C(NC1CCCCC1)[NH+]1CCC(c2c[n-]c[nH+]2)CC1	['C17933']
S=C(NC1CCCCC1)[NH+]1CCC(c2c[nH]c[nH+]2)CC1	['C17933']
S=C(NC1CCCCC1)[NH+]1CCC(c2c[nH]cn2)CC1	['C17933']
S=C([NH2+]C1CCCCC1)N1CCC(c2c[n-]c[nH+]2)CC1	['C17933']
S=C([NH2+]C1CCCCC1)N1CCC(c2c[nH]c[nH+]2)CC1	['C17933']
S=C([NH2+]C1CCCCC1)N1CCC(c2c[nH]cn2)CC1	['C17933']
S=C([NH2+]C1CCCCC1)[NH+]1CCC(c2c[n-]c[nH+]2)CC1	['C17933']
S=C([NH2+]C1CCCCC1)[NH+]1CCC(c2c[n-]cn2)CC1	['C17933']
S=C([NH2+]C1CCCCC1)[NH+]1CCC(c2c[nH]cn2)CC1	['C17933']
S=P(N1CC1)(N1CC1)[NH+]1CC1	['C07641']
S=P(N1CC1)([NH+]1CC1)[NH+]1CC1	['C07641']
S=c1[nH+]c[n-]c2[nH+]c[nH]c12	['C02380']
S=c1[nH+]c[nH]c2[nH+]c[n-]c12	['C02380']
S=c1[nH+]c[nH]c2[nH+]c[nH]c12	['C02380']
S=c1[nH+]c[nH]c2nc[nH]c12	['C02380']
S=c1nc[nH]c2[nH+]c[nH]c12	['C02380']
[Ca+2]	['C00076']
[Co+2]	['C00175']
[Fe+2]	['C14818']
[H+]	['C00080']
[K+]	['C00238']
[Mg+2]	['C00305', 'C12505']
[Mn+2]	['C19610']
[NH3+]C(=CC=CC=O)C(=O)O	['C03824']
[NH3+]C(=S)c1ccccc1	['C16281']
[NH3+]C(=S=O)c1ccccc1	['C16283']
[NH3+]C(C=O)CCC(=O)O	['C03741']
[NH3+]C(C=O)Cc1c[n-]c[nH+]1	['C01929']
[NH3+]C(C=O)Cc1c[nH]c[nH+]1	['C01929']
[NH3+]C(C=O)Cc1c[nH]cn1	['C01929']
[NH3+]C(CC1=CC(=O)C(=O)C=C1)C(=O)O	['C00822']
[NH3+]C(CC1CCC(=O)C2OC12)C(=O)O	['C20941']
[NH3+]C(CC=O)C(=O)O	['C00441']
[NH3+]C(CCC=O)C(=O)O	['C01165']
[NH3+]C(CCCC=O)C(=O)O	['C04076']
[NH3+]C(CC[SeH])C(=O)O	['C05698']
[NH3+]C(CCc1ccccc1)C(=O)O	['C17235']
[NH3+]C(C[SeH])C(=O)O	['C05688']
[NH3+]C(Cc1ccccc1)C(=O)O	['C00079', 'C02265']
[NH3+]C1(C(=O)O)CC1	['C01234']
[NH3+]C1C(=O)CC=CC1C(=O)O	['C19831']
[NH3+]C1CCCCC1	['C00571']
[NH3+]C1CONC1=O	['C08057']
[NH3+]C=CC(=O)O	['C20253']
[NH3+]C=CC(=O)OO	['C20249']
[NH3+]CC(=O)CCC(=O)O	['C00430']
[NH3+]CC(=O)O	['C00037']
[NH3+]CC(F)C(=O)O	['C16632']
[NH3+]CC=C1OC2CC(=O)N2C1C(=O)O	['C06660']
[NH3+]CC=C1OC2CC(=O)[NH+]2C1C(=O)O	['C06660']
[NH3+]CC=C1OC2CC(=O)[NH+]2C1C(=O)[O-]	['C06660']
[NH3+]CC=O	['C06735']
[NH3+]CCC(=O)O	['C00099']
[NH3+]CCC1=CC(=O)C(=O)C=C1	['C17755']
[NH3+]CCC1OC2CC(=O)N2C1C(=O)O	['C06659']
[NH3+]CCC1OC2CC(=O)[NH+]2C1C(=O)O	['C06659']
[NH3+]CCC1OC2CC(=O)[NH+]2C1C(=O)[O-]	['C06659']
[NH3+]CCC=O	['C05665']
[NH3+]CCCC(=O)C(=O)O	['C01110']
[NH3+]CCCC(=O)O	['C00334']
[NH3+]CCCC=O	['C00555']
[NH3+]CCCCC(=O)C(=O)O	['C03239']
[NH3+]CCCCC(=O)O	['C00431']
[NH3+]CCCCC=O	['C12455']
[NH3+]CCCCCC(=O)O	['C02378']
[NH3+]CCCCC[NH3+]	['C01672']
[NH3+]CCCC[NH3+]	['C00134']
[NH3+]CCC[NH3+]	['C00986']
[NH3+]CCO	['C00189']
[NH3+]CCOB(c1ccccc1)c1ccccc1	['C20698']
[NH3+]CCS	['C01678']
[NH3+]CCS(=O)O	['C00519']
[NH3+]CCSC1CC2CC(=O)N2C1C(=O)O	['C20817']
[NH3+]CCSC1CC2CC(=O)[NH+]2C1C(=O)O	['C20817']
[NH3+]CCSC1CC2CC(=O)[NH+]2C1C(=O)[O-]	['C20817']
[NH3+]CCc1c[n-]c[nH+]1	['C00388']
[NH3+]CCc1c[nH]c2ccccc12	['C00398']
[NH3+]CCc1c[nH]c[nH+]1	['C00388']
[NH3+]CCc1c[nH]cn1	['C00388']
[NH3+]CCc1ccc(O)cc1	['C00483']
[NH3+]CCc1ccccc1	['C05332']
[NH3+]Cc1c[nH]c2ccccc12	['C21601']
[NH3+]c1[nH+]c[nH+]c2[n-]cnc12	['C00147']
[NH3+]c1[nH+]cnc2[n-]c[nH+]c12	['C00147']
[NH3+]c1[nH+]cnc2[n-]cnc12	['C00147']
[NH3+]c1[nH+]cnc2[nH]cnc12	['C00147']
[NH3+]c1c(Cl)cccc1-c1c[nH]cc1Cl	['C21109']
[NH3+]c1c(Cl)cccc1-c1cc[nH]c1	['C21110']
[NH3+]c1c[nH+]c[n-]1	['C05239']
[NH3+]c1c[nH+]c[nH]1	['C05239']
[NH3+]c1cc2[nH+]c3ccccc3oc-2cc1=O	['C02161']
[NH3+]c1cc2nc3ccccc3oc-2cc1=O	['C02161']
[NH3+]c1cc[n-]c(=O)[nH+]1	['C00380']
[NH3+]c1cc[nH]c(=O)[nH+]1	['C00380']
[NH3+]c1cc[nH]c(=O)n1	['C00380']
[NH3+]c1ccc(-c2ccccc2)cc1	['C10998']
[NH3+]c1ccc(C(=O)O)cc1	['C00568']
[NH3+]c1ccc(Cl)cc1	['C14450']
[NH3+]c1ccc(Cl)cc1Cl	['C14419']
[NH3+]c1ccc(N=Nc2ccccc2)c([NH3+])c1	['C14617']
[NH3+]c1ccc(O)cc1	['C02372']
[NH3+]c1cccc2ccccc12	['C14790']
[NH3+]c1ccccc1	['C00292']
[NH3+]c1ccccc1C(=O)CC(=O)C(=O)O	['C01252']
[NH3+]c1ccccc1C(=O)CC(=O)O	['C21453']
[NH3+]c1ccccc1C(=O)O	['C00108']
[NH3+]c1ccccc1O	['C01987']
[NH3+]c1cnc[nH]1	['C05239']
[NH3+]c1nc[nH+]c2[n-]c[nH+]c12	['C00147']
[NH3+]c1nc[nH+]c2[n-]cnc12	['C00147']
[NH3+]c1nc[nH+]c2[nH]cnc12	['C00147']
[NH3+]c1ncnc2[n-]c[nH+]c12	['C00147']
[NH3+]c1ncnc2[nH]c[nH+]c12	['C00147']
[NH3+]c1ncnc2[nH]cnc12	['C00147']
[Na+]	['C01330', 'C12284', 'C15450', 'C15551', 'C19378']
[Ni+2]	['C19609']
[O][NH2+]c1ccc(-c2ccccc2)cc1	['C20319']
[Zn+2]	['C00038']
c1[n-]cc(CC2CC[NH2+]CC2)[nH+]1	['C17932']
c1[nH]cc(CC2CCNCC2)[nH+]1	['C17932']
c1[nH]cc(CC2CC[NH2+]CC2)[nH+]1	['C17932']
c1c[nH+]cc(C2CCCCN2)c1	['C06180']
c1c[nH+]cc(C2CCCC[NH2+]2)c1	['C06180']
c1c[nH+]cc(C2CCCN2)c1	['C06524']
c1c[nH+]cc(C2CCC[NH2+]2)c1	['C06524']
c1c[nH+]cc(C2CCNC(c3ccc[nH+]c3)C2)c1	['C12454']
c1c[nH+]cc(C2CCNC(c3cccnc3)C2)c1	['C12454']
c1c[nH+]cc(C2CC[NH2+]C(c3cccnc3)C2)c1	['C12454']
c1ccc(C2([NH+]3CCCCC3)CCCCC2)cc1	['C07575']
c1ccc2[nH+]c3ccccc3[nH+]c2c1	['C21476']
c1ccc2[nH+]c3ccccc3nc2c1	['C21476']
c1ccc2c(c1)Nc1ccccc1[NH2+]2	['C21475']
c1ccc2c(c1)[NH2+]c1ccccc1[NH2+]2	['C21475']
c1cncc(C2CCCC[NH2+]2)c1	['C06180']
c1cncc(C2CCC[NH2+]2)c1	['C06524']
c1cncc(C2CCNC(c3ccc[nH+]c3)C2)c1	['C12454']
c1cncc(C2CC[NH2+]C(c3ccc[nH+]c3)C2)c1	['C12454']
c1cncc(C2CC[NH2+]C(c3cccnc3)C2)c1	['C12454']
c1nc(CC2CC[NH2+]CC2)c[nH]1	['C17932']
