smiles	kegg_id
O=C([O-])CC(=O)C=C(Br)C(=O)[O-]	['C16249']
O=C([O-])CC(=O)C=C(Cl)C(=O)O	['C06329']
O=C([O-])CC(=O)C=C(Cl)C(=O)[O-]	['C06329']
O=C([O-])CC(=O)CCC(=O)O	['C00846']
O=C([O-])CC(=O)O	['C00383']
O=C([O-])CC(=O)[O-]	['C00383']
O=C([O-])CC(=O)c1ccccc1	['C07114']
O=C([O-])CC(C(=O)O)[N+](=O)[O-]	['C22388']
O=C([O-])CC(C(=O)[O-])[N+](=O)[O-]	['C22388']
O=C([O-])CC(Cc1ccc2ccccc2c1)C(=O)O	['C14115']
O=C([O-])CC(Cc1ccc2ccccc2c1)C(=O)[O-]	['C14115']
O=C([O-])CC(Cc1ccccc1)C(=O)O	['C09816']
O=C([O-])CC(Cc1ccccc1)C(=O)[O-]	['C09816']
O=C([O-])CC(Cl)C(=O)C(Cl)C(=O)O	['C18244']
O=C([O-])CC(Cl)C(=O)C(Cl)C(=O)[O-]	['C18244']
O=C([O-])CC1(C(=O)O)C=CC(=O)O1	['C01278']
O=C([O-])CC1(C(=O)[O-])C=CC(=O)O1	['C01278']
O=C([O-])CC1(Cl)C=CC(=O)O1	['C04522']
O=C([O-])CC1(F)C=CC(=O)O1	['C16476']
O=C([O-])CC1=CCC(=O)O1	['C03586']
O=C([O-])CC1C(=O)Nc2ccccc21	['C22202']
O=C([O-])CC1C(=O)[N-]c2ccccc21	['C22202']
O=C([O-])CC1C=CC(=O)O1	['C14610']
O=C([O-])CC1CCCCC1C(=O)O	['C14112']
O=C([O-])CC1CCCCC1C(=O)[O-]	['C14112']
O=C([O-])CC1NC=NC1=O	['C05133']
O=C([O-])CC1OC(=O)C=C1C(=O)O	['C04553']
O=C([O-])CC1OC(=O)C=C1C(=O)[O-]	['C04553']
O=C([O-])CCC(=O)C(=O)O	['C00026']
O=C([O-])CCC(=O)C(=O)[O-]	['C00026']
O=C([O-])CCC(=O)C(Cl)C(=O)O	['C12836']
O=C([O-])CCC(=O)C(Cl)C(=O)[O-]	['C12836']
O=C([O-])CCC(=O)CC(=O)O	['C00846']
O=C([O-])CCC(=O)CC(=O)[O-]	['C00846']
O=C([O-])CCC(=O)N1CCCC1C(=O)O	['C11711']
O=C([O-])CCC(=O)N1CCCC1C(=O)[O-]	['C11711']
O=C([O-])CCC(=O)O	['C00042']
O=C([O-])CCC(=O)[NH+]1CCCC1C(=O)[O-]	['C11711']
O=C([O-])CCC(=O)[O-]	['C00042']
O=C([O-])CCC(=O)c1ccc(=O)[nH]c1	['C19631']
O=C([O-])CCC(=O)c1ccc(O)nc1	['C19631', 'C19631']
O=C([O-])CCC(=O)c1ccc([O-])nc1	['C19631']
O=C([O-])CCC(=O)c1ccccc1C(=O)O	['C02730']
O=C([O-])CCC(=O)c1ccccc1C(=O)[O-]	['C02730']
O=C([O-])CCC(=O)c1cccnc1	['C19569']
O=C([O-])CCC(O)c1cccnc1	['C19579', 'C19579']
O=C([O-])CCC([O-])c1ccc[nH+]c1	['C19579']
O=C([O-])CCC([O-])c1cccnc1	['C19579']
O=C([O-])CCC1NC=NC1=O	['C03680']
O=C([O-])CCC=CC(=O)C(=O)O	['C03063']
O=C([O-])CCC=CC(=O)C(=O)[O-]	['C03063']
O=C([O-])CCCC(=O)C(=O)O	['C00322']
O=C([O-])CCCC(=O)C(=O)[O-]	['C00322']
O=C([O-])CCCC(=O)O	['C00489']
O=C([O-])CCCC(=O)[O-]	['C00489']
O=C([O-])CCCCC(=O)C(=O)O	['C16588']
O=C([O-])CCCCC(=O)C(=O)[O-]	['C16588']
O=C([O-])CCCCC(=O)O	['C06104']
O=C([O-])CCCCC(=O)[O-]	['C06104']
O=C([O-])CCCCC1CCSS1	['C16241']
O=C([O-])CCCCCC(=O)C(=O)O	['C16589']
O=C([O-])CCCCCC(=O)C(=O)[O-]	['C16589']
O=C([O-])CCCCCC(=O)O	['C02656']
O=C([O-])CCCCCC(=O)[O-]	['C02656']
O=C([O-])CCCCCCCC=CCCCCCCCCO	['C19616', 'C19616']
O=C([O-])CCCCCCCC=CCCCCCCCC[O-]	['C19616']
O=C([O-])CCCCCCCCCCCCCCC(=O)O	['C19615']
O=C([O-])CCCCCCCCCCCCCCC(=O)[O-]	['C19615']
O=C([O-])CCCCCCCCCCCCCCCO	['C18218', 'C18218']
O=C([O-])CCCCCCCCCCCCCCC[O-]	['C18218']
O=C([O-])CCCCCCS	['C16593', 'C16593']
O=C([O-])CCCCCC[S-]	['C16593']
O=C([O-])CCCCCO	['C06103', 'C06103']
O=C([O-])CCCCC[O-]	['C06103']
O=C([O-])CCCO	['C00989', 'C00989']
O=C([O-])CCC[O-]	['C00989']
O=C([O-])CCO	['C01013', 'C01013']
O=C([O-])CC[N+](=O)[O-]	['C05669']
O=C([O-])CC[O-]	['C01013']
O=C([O-])CCc1c[n-]c[nH+]1	['C20522']
O=C([O-])CCc1c[n-]cn1	['C20522']
O=C([O-])CCc1c[nH]cn1	['C20522', 'C20522']
O=C([O-])CCc1ccc(O)cc1	['C01744', 'C01744']
O=C([O-])CCc1ccc([O-])cc1	['C01744']
O=C([O-])CCc1cccc(O)c1	['C11457', 'C11457']
O=C([O-])CCc1cccc([O-])c1	['C11457']
O=C([O-])CCc1ccccc1	['C05629']
O=C([O-])CCc1ccccc1O	['C01198', 'C01198']
O=C([O-])CCc1ccccc1[O-]	['C01198']
O=C([O-])CCl	['C06755']
O=C([O-])CF	['C06108']
O=C([O-])CNC(=O)Cc1ccccc1	['C05598']
O=C([O-])CNC(=O)c1cccnc1	['C05380']
O=C([O-])CNC(=O)c1ccncc1	['C16623']
O=C([O-])CO	['C00160', 'C00160', 'C03547', 'C03547']
O=C([O-])COc1cc(Cl)c(Cl)cc1Cl	['C07100']
O=C([O-])COc1ccc(Cl)cc1	['C07088']
O=C([O-])COc1ccc(Cl)cc1Cl	['C03664']
O=C([O-])CS(=O)(=O)[O-]	['C14179']
O=C([O-])CSCC(=O)O	['C14872']
O=C([O-])CSCC(=O)[O-]	['C14872']
O=C([O-])C[N-]C(=O)Cc1ccccc1	['C05598']
O=C([O-])C[N-]C(=O)c1cc[nH+]cc1	['C16623']
O=C([O-])C[N-]C(=O)c1ccc[nH+]c1	['C05380']
O=C([O-])C[N-]C(=O)c1cccnc1	['C05380']
O=C([O-])C[N-]C(=O)c1ccncc1	['C16623']
O=C([O-])C[O-]	['C00160', 'C03547']
O=C([O-])C[S+](O)CC(=O)[O-]	['C14873']
O=C([O-])Cc1c[n-]c2ccccc12	['C00954']
O=C([O-])Cc1c[n-]c[nH+]1	['C02835']
O=C([O-])Cc1c[n-]cn1	['C02835']
O=C([O-])Cc1c[nH]c2ccccc12	['C00954']
O=C([O-])Cc1c[nH]cn1	['C02835', 'C02835']
O=C([O-])Cc1ccc(Cl)cc1	['C03077']
O=C([O-])Cc1ccc(O)cc1	['C00642', 'C00642']
O=C([O-])Cc1ccc([O-])cc1	['C00642']
O=C([O-])Cc1cccc(O)c1	['C05593', 'C05593']
O=C([O-])Cc1cccc([O-])c1	['C05593']
O=C([O-])Cc1ccccc1	['C07086']
O=C([O-])Cc1ccccc1O	['C05852', 'C05852']
O=C([O-])Cc1ccccc1[O-]	['C05852']
O=C([O-])O	['C00288', 'C01353']
O=C([O-])[O-]	['C00288', 'C01353']
O=C([O-])c1cc(=O)c2ccccc2[nH]1	['C01717']
O=C([O-])c1cc(Br)c(O)c(Br)c1	['C03925', 'C03925']
O=C([O-])c1cc(Br)c([O-])c(Br)c1	['C03925']
O=C([O-])c1cc(C(=O)O)oc(=O)c1	['C03671']
O=C([O-])c1cc(C(=O)[O-])oc(=O)c1	['C03671']
O=C([O-])c1cc(O)c2ccccc2n1	['C01717', 'C01717']
O=C([O-])c1cc([O-])c2ccccc2n1	['C01717']
O=C([O-])c1cc2ccccc2c2ccc3ccccc3c12	['C18282']
O=C([O-])c1cc2ccccc2cc1O	['C16212', 'C16212']
O=C([O-])c1cc2ccccc2cc1[O-]	['C16212']
O=C([O-])c1ccc(=O)[nH]c1	['C01020']
O=C([O-])c1ccc(C(=O)O)cc1	['C06337']
O=C([O-])c1ccc(C(=O)O)o1	['C20450']
O=C([O-])c1ccc(C(=O)OCCO)cc1	['C21450', 'C21450']
O=C([O-])c1ccc(C(=O)OCC[O-])cc1	['C21450']
O=C([O-])c1ccc(C(=O)[O-])cc1	['C06337']
O=C([O-])c1ccc(C(=O)[O-])o1	['C20450']
O=C([O-])c1ccc(Cl)cc1	['C02370']
O=C([O-])c1ccc(Cl)cc1Cl	['C06670']
O=C([O-])c1ccc(F)cc1	['C02371']
O=C([O-])c1ccc(O)cc1	['C00156', 'C00156']
O=C([O-])c1ccc(O)nc1	['C01020', 'C01020']
O=C([O-])c1ccc(S(=O)(=O)[O-])cc1	['C02236']
O=C([O-])c1ccc([O-])cc1	['C00156']
O=C([O-])c1ccc([O-])nc1	['C01020']
O=C([O-])c1ccc2c(c1)CCCC2	['C14111']
O=C([O-])c1ccc2ccccc2c1	['C14101']
O=C([O-])c1ccc2ccccc2c1O	['C03203', 'C03203']
O=C([O-])c1ccc2ccccc2c1[O-]	['C03203']
O=C([O-])c1ccc[n-]1	['C05942']
O=C([O-])c1ccc[nH+]c1C(=O)[O-]	['C03722']
O=C([O-])c1ccc[nH]1	['C05942']
O=C([O-])c1cccc(F)c1	['C02364']
O=C([O-])c1cccc(O)c1	['C00587', 'C00587']
O=C([O-])c1cccc([O-])c1	['C00587']
O=C([O-])c1cccc2[nH+]c3c(C(=O)[O-])cccc3nc12	['C12119']
O=C([O-])c1cccc2ccc3c4ccccc4ccc3c12	['C18283']
O=C([O-])c1cccc2ccc3cccc(C(=O)O)c3c12	['C18252']
O=C([O-])c1cccc2ccc3cccc(C(=O)[O-])c3c12	['C18252']
O=C([O-])c1cccc2ccc3ccccc3c12	['C18253']
O=C([O-])c1cccc2ccccc12	['C14091']
O=C([O-])c1cccc2nc3c(C(=O)O)cccc3nc12	['C12119']
O=C([O-])c1cccc2nc3c(C(=O)[O-])cccc3nc12	['C12119']
O=C([O-])c1cccc2nc3ccccc3nc12	['C21442']
O=C([O-])c1ccccc1	['C00180']
O=C([O-])c1ccccc1C(=O)O	['C01606']
O=C([O-])c1ccccc1C(=O)[O-]	['C01606']
O=C([O-])c1ccccc1Cl	['C02357']
O=C([O-])c1ccccc1F	['C02359']
O=C([O-])c1ccccc1O	['C00805', 'C00805']
O=C([O-])c1ccccc1[N+](=O)[O-]	['C16234']
O=C([O-])c1ccccc1[O-]	['C00805']
O=C([O-])c1ccccn1	['C10164']
O=C([O-])c1cccnc1	['C00253']
O=C([O-])c1cccnc1C(=O)O	['C03722']
O=C([O-])c1cccnc1C(=O)[O-]	['C03722']
O=C([O-])c1ccco1	['C01546']
O=C([O-])c1ccncc1	['C07446']
O=C(c1ccc([O-])cc1)c1ccc(O)cc1	['C14220']
O=C(c1ccc([O-])cc1)c1ccc([O-])cc1	['C14220']
O=C1C(O)Oc2ccccc2N1[O-]	['C15770']
O=C1C([O-])Oc2ccccc2N1O	['C15770']
O=C1C([O-])Oc2ccccc2N1[O-]	['C15770']
O=C1C2=C(c3ccccc31)C(O)C([O-])C=C2	['C07722']
O=C1C2=C(c3ccccc31)C([O-])C(O)C=C2	['C07722']
O=C1C2=C(c3ccccc31)C([O-])C([O-])C=C2	['C07722']
O=C1C=C(Cl)C(=O)C=C1[O-]	['C21105']
O=C1C=C(O)CC([O-])C1	['C06719']
O=C1C=C([O-])CC(O)C1	['C06719']
O=C1C=C([O-])CC([O-])C1	['C06719']
O=C1C=C2CC(C(=O)[O-])NC2=CC1=O	['C01693']
O=C1C=CC(=O)C([O-])=C1	['C07103']
O=C1C=CC(C(=O)[O-])C=C1	['C22920']
O=C1C=CC(C(=O)[O-])CC1	['C22887']
O=C1C=CC(C(F)C(=O)[O-])O1	['C16477']
O=C1C=c2cc(C(=O)O)[n-]c2=CC1=O	['C17938']
O=C1C=c2cc(C(=O)[O-])[n-]c2=CC1=O	['C17938']
O=C1C=c2cc(C(=O)[O-])[nH]c2=CC1=O	['C17938']
O=C1C=c2cc[n-]c2=CC1=O	['C05579']
O=C1CC(=O)NC(=O)[N-]1	['C00813']
O=C1CC(=O)OC(c2ccc([O-])cc2)C1	['C22570']
O=C1CC(=O)[N-]C(=O)[N-]1	['C00813']
O=C1CC(O)(C(=O)[O-])CO1	['C21632', 'C21632']
O=C1CC([O-])(C(=O)[O-])CO1	['C21632']
O=C1CC([O-])c2ccccc21	['C07720']
O=C1CC(c2ccc(O)cc2)Oc2cc([O-])ccc21	['C09762']
O=C1CC(c2ccc([O-])cc2)Oc2cc(O)ccc21	['C09762']
O=C1CC(c2ccc([O-])cc2)Oc2cc([O-])ccc21	['C09762']
O=C1CC(c2ccccc2)Oc2cc(O)cc([O-])c21	['C09827']
O=C1CC(c2ccccc2)Oc2cc([O-])cc(O)c21	['C09827']
O=C1CC(c2ccccc2)Oc2cc([O-])cc([O-])c21	['C09827']
O=C1CCC(C(=O)O)=C[N-]1	['C04226']
O=C1CCC(C(=O)O)[N-]1	['C01879', 'C02237']
O=C1CCC(C(=O)[O-])=CN1	['C04226']
O=C1CCC(C(=O)[O-])=C[N-]1	['C04226']
O=C1CCC(C(=O)[O-])CC1	['C03767']
O=C1CCC(C(=O)[O-])N1	['C01879', 'C02237']
O=C1CCC(C(=O)[O-])[N-]1	['C01879', 'C02237']
O=C1CCCC2C3CC(CN12)C1CC([O-])CCN1C3	['C02621']
O=C1CCCCC([O-])O1	['C03241']
O=C1CCCCC1[O-]	['C01147']
O=C1CCCCCNC(=O)CCCCC[N-]1	['C04277', 'C20990']
O=C1CCCCC[N-]1	['C06593']
O=C1CCCCC[N-]C(=O)CCCCC[N-]1	['C04277', 'C20990']
O=C1CCNC(=O)[N-]1	['C00429']
O=C1CCOP(=O)(N(CCCl)CCCl)[N-]1	['C07644']
O=C1Cc2ccccc2[N-]1	['C12312']
O=C1NC(Cc2c[n-]c3ccccc23)C(=O)N2CCCC12	['C20563']
O=C1NC([O-])C(c2ccccc2)CO1	['C16595']
O=C1Nc2ccccc2C1[O-]	['C11130']
O=C1Nc2ccccc2OC1[O-]	['C15769']
O=C1OCCCCC1[O-]	['C12314']
O=C1[N-]C(=O)C(F)CN1	['C16630']
O=C1[N-]C(=O)C(c2ccccc2)CO1	['C16596']
O=C1[N-]C(Cc2c[n-]c3ccccc23)C(=O)N2CCCC12	['C20563']
O=C1[N-]C(Cc2c[n-]c3ccccc23)C(=O)[NH+]2CCCC12	['C20563']
O=C1[N-]C(Cc2c[nH]c3ccccc23)C(=O)N2CCCC12	['C20563']
O=C1[N-]C(O)C(c2ccccc2)CO1	['C16595']
O=C1[N-]C([O-])C(c2ccccc2)CO1	['C16595']
O=C1[N-]S(=O)(=O)c2ccccc21	['C12283', 'C12284']
O=C1[N-]c2ccccc2C1O	['C11130']
O=C1[N-]c2ccccc2C1[O-]	['C11130']
O=C1[N-]c2ccccc2OC1O	['C15769']
O=C1[N-]c2ccccc2OC1[O-]	['C15769']
O=C1c2ccc(O)cc2OCC1c1ccc([O-])cc1	['C22556', 'C22557']
O=C1c2ccc([O-])cc2OCC1c1ccc(O)cc1	['C22556', 'C22557']
O=C1c2ccc([O-])cc2OCC1c1ccc([O-])cc1	['C22556', 'C22557']
O=C1c2ccccc2-c2c([O-])cccc21	['C07723']
O=C1c2ccccc2C2=CC=CC(O)C12[O-]	['C16262']
O=C1c2ccccc2C2=CC=CC([O-])C12O	['C16262']
O=C1c2ccccc2C2=CC=CC([O-])C12[O-]	['C16262']
O=CC(=O)CCC(=O)[O-]	['C02800']
O=CC(=O)[O-]	['C00048']
O=CC(CCC(=O)O)C(=O)[O-]	['C16159']
O=CC(CCC(=O)[O-])C(=O)O	['C16159']
O=CC(CCC(=O)[O-])C(=O)[O-]	['C16159']
O=CC(Cl)=CC=C(O)C(=O)[O-]	['C07089']
O=CC(Cl)=CC=C([O-])C(=O)O	['C07089']
O=CC(Cl)=CC=C([O-])C(=O)[O-]	['C07089']
O=CC(O)C(=O)[O-]	['C01146', 'C01146']
O=CC(O)C[O-]	['C00577', 'C02426']
O=CC(O)c1c[n-]c2ccccc12	['C03230']
O=CC([O-])C(=O)[O-]	['C01146']
O=CC([O-])CO	['C00577', 'C02426']
O=CC([O-])C[O-]	['C00577', 'C02426']
O=CC([O-])c1c[n-]c2ccccc12	['C03230']
O=CC([O-])c1c[nH]c2ccccc12	['C03230']
O=CC=C(O)C=CC(=O)[O-]	['C06603']
O=CC=C([O-])C=CC(=O)O	['C06603']
O=CC=C([O-])C=CC(=O)[O-]	['C06603']
O=CC=C1OC2CC(=O)N2C1C(=O)[O-]	['C06661']
O=CC=CC(Cl)=C(O)C(=O)[O-]	['C16266']
O=CC=CC(Cl)=C([O-])C(=O)O	['C16266']
O=CC=CC(Cl)=C([O-])C(=O)[O-]	['C16266']
O=CC=CC=C(O)C(=O)[O-]	['C00682']
O=CC=CC=C([O-])C(=O)O	['C00682']
O=CC=CC=C([O-])C(=O)[O-]	['C00682']
O=CC=CCCCCCCCCC(=O)[O-]	['C16309']
O=CC=Cc1ccc(O)c([O-])c1	['C10945']
O=CC=Cc1ccc([O-])c(O)c1	['C10945']
O=CC=Cc1ccc([O-])c([O-])c1	['C10945']
O=CC=Cc1ccc([O-])cc1	['C05608']
O=CCC(=O)[O-]	['C00222']
O=CCC(CO)C(=O)[O-]	['C04106', 'C04106']
O=CCC(C[O-])C(=O)[O-]	['C04106']
O=CCC=CCCCCCCCC(=O)[O-]	['C16311']
O=CCCC(=O)C(=O)[O-]	['C00433']
O=CCCC(=O)[O-]	['C00232']
O=CCCCC(=O)[O-]	['C03273']
O=CCCCCC(=O)[O-]	['C06102']
O=CCCCCCC(=O)[O-]	['C16590']
O=CCCCCCCCC(=O)[O-]	['C16322']
O=CCCCCCCCC=CCCCCCCCC(=O)[O-]	['C19617']
O=CCCCCCCCCCCCCCCC(=O)[O-]	['C19614']
O=CCC[O-]	['C00969']
O=CCCc1ccc([O-])cc1	['C16706']
O=CCP(=O)([O-])O	['C03167']
O=CCP(=O)([O-])[O-]	['C03167']
O=CCS(=O)(=O)[O-]	['C00593']
O=CC[O-]	['C00266']
O=CCc1c[n-]c2ccc(O)cc12	['C05634']
O=CCc1c[n-]c2ccc([O-])cc12	['C05634']
O=CCc1c[n-]c2ccccc12	['C00637']
O=CCc1c[n-]cn1	['C05130']
O=CCc1c[nH]c2ccc([O-])cc12	['C05634']
O=CCc1ccc(O)c([O-])c1	['C04043']
O=CCc1ccc([O-])c(O)c1	['C04043']
O=CCc1ccc([O-])c([O-])c1	['C04043']
O=CCc1ccc([O-])cc1	['C03765']
O=CNC(=O)C=CC(=O)[O-]	['C18232']
O=CNc1ccccc1C(=O)CC(=O)[O-]	['C05835']
O=CNc1ccccc1C(=O)[O-]	['C05653']
O=COP(=O)([O-])O	['C02405']
O=COP(=O)([O-])[O-]	['C02405']
O=CP(=O)([O-])O	['C17943']
O=CP(=O)([O-])[O-]	['C17943']
O=C[N-]C(=O)C=CC(=O)O	['C18232']
O=C[N-]C(=O)C=CC(=O)[O-]	['C18232']
O=C[N-]C1CCCCC1	['C11519']
O=C[N-]c1ccccc1C(=O)CC(=O)O	['C05835']
O=C[N-]c1ccccc1C(=O)CC(=O)[O-]	['C05835']
O=C[N-]c1ccccc1C(=O)O	['C05653']
O=C[N-]c1ccccc1C(=O)[O-]	['C05653']
O=C[N-]c1ccccc1C=O	['C03574']
O=C[O-]	['C00058']
O=Cc1cc(COP(=O)([O-])O)co1	['C20954']
O=Cc1cc(COP(=O)([O-])[O-])co1	['C20954']
O=Cc1cc(O)ccc1[O-]	['C05585']
O=Cc1cc([O-])ccc1O	['C05585']
O=Cc1cc([O-])ccc1[O-]	['C05585']
O=Cc1ccc(C(=O)[O-])c(O)c1	['C14100', 'C14100']
O=Cc1ccc(C(=O)[O-])c([O-])c1	['C14100']
O=Cc1ccc(CO)cc1[O-]	['C14108', 'C14108']
O=Cc1ccc(C[O-])cc1[O-]	['C14108']
O=Cc1ccc(C[O-])o1	['C11101']
O=Cc1ccc(O)c([O-])c1	['C16700']
O=Cc1ccc(S(=O)(=O)[O-])cc1	['C06679']
O=Cc1ccc([O-])c(O)c1	['C16700']
O=Cc1ccc([O-])c([O-])c1	['C16700']
O=Cc1ccc([O-])cc1	['C00633']
O=Cc1ccc2ccccc2c1[O-]	['C11427']
O=Cc1cccc(C(=O)[O-])c1O	['C14096', 'C14096']
O=Cc1cccc(C(=O)[O-])c1[O-]	['C14096']
O=Cc1cccc([O-])c1	['C03067']
O=Cc1ccccc1C(=O)[O-]	['C03057']
O=Cc1ccccc1[O-]	['C06202']
O=NNCCCC([O-])c1cccnc1	['C19581']
O=N[O-]	['C00088']
O=P([O-])(O)Oc1ccccc1	['C02734']
O=P([O-])([O-])Oc1ccccc1	['C02734']
O=P1(N(CCCl)CCCl)NC([O-])CCO1	['C07643']
O=P1(NCCCl)OCCC([O-])N1CCCl	['C16553']
O=S(=O)(O)[S-]	['C00320']
O=S(=O)([O-])CCO	['C05123']
O=S(=O)([O-])CCS	['C03576']
O=S(=O)([O-])CCSCC(O)Cl	['C21753']
O=S(=O)([O-])CCSCC([O-])Cl	['C21753']
O=S(=O)([O-])CCSCCO	['C21752']
O=S(=O)([O-])CCSCC[O-]	['C21752']
O=S(=O)([O-])CC[O-]	['C05123']
O=S(=O)([O-])CC[S-]	['C03576']
O=S(=O)([O-])NC1CCCCC1	['C02824', 'C19378']
O=S(=O)([O-])Oc1ccc2ccc3cccc4ccc1c2c34	['C18269']
O=S(=O)([O-])c1ccc(CO)cc1	['C06678']
O=S(=O)([O-])c1ccc(C[O-])cc1	['C06678']
O=S(=O)([O-])c1ccc2c(S(=O)(=O)[O-])cccc2c1	['C16193']
O=S(=O)([O-])c1ccc2cc(S(=O)(=O)[O-])ccc2c1	['C16194']
O=S(=O)([O-])c1ccc2ccccc2c1	['C16202']
O=S(=O)([O-])c1cccc2ccccc12	['C16201']
O=S([O-])O	['C00094', 'C11481']
O=S([O-])[O-]	['C00094', 'C11481']
O=[N+]([O-])[O-]	['C00244']
O=[N+]([O-])c1c(Cl)cccc1-c1c[n-]cc1Cl	['C12491']
O=[N+]([O-])c1ccc(O)c([O-])c1	['C02235']
O=[N+]([O-])c1ccc(OP(=O)([O-])O)cc1	['C03360']
O=[N+]([O-])c1ccc(OP(=O)([O-])[O-])cc1	['C03360']
O=[N+]([O-])c1ccc([O-])c(O)c1	['C02235']
O=[N+]([O-])c1ccc([O-])c([O-])c1	['C02235']
O=[N+]([O-])c1ccc([O-])cc1	['C00870']
O=[N+]([O-])c1cccc([O-])c1	['C14418']
O=[N+]([O-])c1cccc2c1C=CC(O)C2[O-]	['C14801']
O=[N+]([O-])c1cccc2c1C=CC([O-])C2O	['C14801']
O=[N+]([O-])c1cccc2c1C=CC([O-])C2[O-]	['C14801']
O=[N+]([O-])c1ncc[n-]1	['C14531']
O=c1[n-]c(=O)c(F)c[nH]1	['C07649']
O=c1[n-]c(=O)n(C2CCCO2)cc1F	['C12673']
O=c1[n-]c[nH+]c2[n-]cnc12	['C00262']
O=c1[n-]cc(F)c(=O)[n-]1	['C07649']
O=c1[n-]cc(F)c(=O)[nH]1	['C07649']
O=c1[n-]cnc2[n-]c[nH+]c12	['C00262']
O=c1[n-]cnc2[n-]cnc12	['C00262']
O=c1[n-]cnc2[nH]cnc12	['C00262']
O=c1[nH]cnc2[n-]cnc12	['C00262']
O=c1c(-c2ccc(O)cc2)coc2cc([O-])ccc12	['C10208']
O=c1c(-c2ccc([O-])cc2)coc2cc(O)ccc12	['C10208']
O=c1c(-c2ccc([O-])cc2)coc2cc([O-])ccc12	['C10208']
O=c1c([O-])c(-c2ccccc2)oc2ccccc12	['C01495']
O=c1cc(-c2ccc(O)cc2)oc2cc([O-])ccc12	['C12123']
O=c1cc(-c2ccc([O-])cc2)oc2cc(O)ccc12	['C12123']
O=c1cc(-c2ccc([O-])cc2)oc2cc([O-])ccc12	['C12123']
O=c1cc(-c2ccccc2)oc2cc(O)cc([O-])c12	['C10028']
O=c1cc(-c2ccccc2)oc2cc([O-])cc(O)c12	['C10028']
O=c1cc(-c2ccccc2)oc2cc([O-])cc([O-])c12	['C10028']
O=c1cc(O)c2ccccc2[n-]1	['C16716']
O=c1cc([O-])c2ccccc2[n-]1	['C16716']
O=c1cc([O-])c2ccccc2[nH]1	['C16716']
O=c1cc[n-]c(=O)[n-]1	['C00106']
O=c1cc[n-]c(=O)[nH]1	['C00106']
O=c1cc[nH]c(=O)[n-]1	['C00106']
O=c1cc[nH]c2c([O-])cccc12	['C05637']
O=c1cc[nH]c2ccc([O-])cc12	['C05639']
O=c1ccc([O-])c[nH]1	['C01059']
O=c1ccc2c([O-])c3ccoc3cc2o1	['C00758']
O=c1ccc2cc(O)c([O-])cc2o1	['C09263']
O=c1ccc2cc([O-])c(O)cc2o1	['C09263']
O=c1ccc2cc([O-])c([O-])cc2o1	['C09263']
O=c1ccc2cc3ccoc3c([O-])c2o1	['C00841']
O=c1ccc2ccc([O-])cc2o1	['C09315']
O=c1cccc([O-])[nH]1	['C03056']
O=c1cccccc1[O-]	['C15474']
OCCc1c[n-]c2ccccc12	['C00955']
ON=C([S-])Cc1ccccc1	['C03719']
ON=CCc1c[n-]c2ccccc12	['C02937']
Oc1c[n-]c2ccccc12	['C05658']
S=C(NC1CCCCC1)N1CCC(c2c[n-]cn2)CC1	['C17933']
S=c1[nH+]c[n-]c2nc[n-]c12	['C02380']
S=c1nc[n-]c2[nH+]c[n-]c12	['C02380']
S=c1nc[n-]c2nc[n-]c12	['C02380']
S=c1nc[n-]c2nc[nH]c12	['C02380']
S=c1nc[nH]c2nc[n-]c12	['C02380']
[C-]#[N+]C(=Cc1ccc(O)cc1)C(=O)[O-]	['C21891', 'C21891']
[C-]#[N+]C(=Cc1ccc([O-])cc1)C(=O)[O-]	['C21891']
[C-]#[N+]C(Cc1ccc(O)cc1)C(=O)[O-]	['C21889', 'C21889']
[C-]#[N+]C(Cc1ccc([O-])cc1)C(=O)[O-]	['C21889']
[C-]#[N+]c1cc2cc(O)c([O-])cc2oc1=O	['C22449']
[C-]#[N+]c1cc2cc([O-])c(O)cc2oc1=O	['C22449']
[C-]#[N+]c1cc2cc([O-])c([O-])cc2oc1=O	['C22449']
[Cl-]	['C00698']
[I-]	['C00708']
[NH-]C(=O)C(=O)CCC(=O)[O-]	['C05572']
[NH-]C(=O)C(=O)[O-]	['C01444']
[NH-]C(=O)C(O)c1ccccc1	['C07301', 'C07301']
[NH-]C(=O)C([O-])c1ccccc1	['C07301']
[NH-]C(=O)C=CC(=O)[O-]	['C01596']
[NH-]C(=O)CC(=O)C(=O)[O-]	['C02362']
[NH-]C(=O)CCC(=O)C(=O)[O-]	['C00940']
[NH-]C(=O)CCCCN	['C00990']
[NH-]C(=O)Cc1c[n-]c2ccccc12	['C02693']
[NH-]C(=O)Cc1c[nH]c2ccccc12	['C02693']
[NH-]C(=O)Cc1ccccc1	['C02505']
[NH-]C(=O)N1c2ccccc2C2OC2c2ccccc21	['C07496']
[NH-]C(=O)N1c2ccccc2C=Cc2cc([O-])ccc21	['C16601']
[NH-]C(=O)N1c2ccccc2C=Cc2ccc([O-])cc21	['C16602']
[NH-]C(=O)N1c2ccccc2C=Cc2ccccc21	['C06868']
[NH-]C(=O)N1c2ccccc2CC(=O)c2ccccc21	['C07492']
[NH-]C(=O)N1c2ccccc2CC(O)c2ccccc21	['C07493', 'C07493']
[NH-]C(=O)N1c2ccccc2CC([O-])c2ccccc21	['C07493']
[NH-]C(=O)OCC(C(=O)[O-])c1ccccc1	['C16591']
